Noise Events,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,destinos? El que hace mas ruido es el que va a antofa,se requieren los datos de ruido de los puntos de medicion del los aeropuertos del año 2024,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Jardines del Sur,,,,,,,,,,,,,,,
"terminales (mp2, hay 3 estaciones), la dos es la mas importantes",dia y la hora en la que se registró el evento,nivel maximo de decibeles,,,,,"cuando el viento es mucho , el sensor se bloquea, cuando hay mas viento que 8 metros por segundo.",,,,,,,relacion entre el radar y la aeronave,tipo de aeronave
NMT,TLASmax,LASmax,SEL,Leq,LAZ,EPNL,Temperature [°C],A/D,Runway,Flight,Airline,Airline (Name),From/To,Callsign,Aircraft Type
,,,,,,,,,,,,,,,
MP02,17/01/2024 0:14:40,72.1,81.8,67.9,72.5,83.1,20.7,Departure,17L,SKU604,SKU,Sky Airline,SBGR,SKU604,A20N
MP02,17/01/2024 0:16:27,79.3,88.5,74.5,77.9,90.4,20.7,Departure,17L,LAN602,LAN,LAN Airlines,KLAX,LAN602,B789
MP02,17/01/2024 0:20:10,70.5,81.9,67.4,72,83.7,20.7,Departure,17L,SKX5802,SKX,,SPJC,SKX5802,A20N
MP02,17/01/2024 1:02:11,77.1,86,72.6,75.1,88.1,20,Departure,17L,LAN578,LAN,LAN Airlines,SKBO,LAN578,B788
MP02,17/01/2024 1:09:14,78.8,88.1,74.2,77.4,90,20,Departure,17L,LAN801,LAN,LAN Airlines,NZAA,LAN801,B789
MP02,17/01/2024 1:21:36,79.6,88.6,74.5,78.3,90.7,19.5,Departure,17L,LAN805,LAN,LAN Airlines,YMML,LAN805,B789
MP02,17/01/2024 1:39:07,79.8,89.4,74.2,79.9,91.5,19.3,Departure,17L,CMP276,CMP,Copa Airlines,MPTO,CMP276,B738
MP02,17/01/2024 1:47:26,72.2,82.9,69,72.8,85.4,19.1,Departure,17L,AVA240,AVA,Avianca,SKBO,AVA240,A20N
MP02,17/01/2024 2:41:57,72.7,83.4,69.2,72.7,85.8,18.3,Departure,17L,SKX5577,SKX,,SAEZ,SKX5577,A21N
MP02,17/01/2024 3:18:08,76.7,87.1,72.2,77.1,90.8,18.5,Departure,17L,UPS414,UPS,UPS Airlines,SAEZ,UPS414,B763
MP02,17/01/2024 3:38:05,81.8,90.6,75.5,80.5,92.8,18.2,Departure,17L,CMP475,CMP,Copa Airlines,MPTO,CMP475,B738
MP02,17/01/2024 4:17:12,74.8,84.3,70.2,74.4,86.8,17.7,Departure,17L,SKU320,SKU,Sky Airline,SCDA,SKU320,A21N
MP02,17/01/2024 4:33:28,80.1,88.4,74.7,78,90.2,17.7,Departure,17L,LAN150,LAN,LAN Airlines,SCCF,LAN150,A320
MP02,17/01/2024 4:36:00,70.7,81.7,67.5,72.1,84.1,17.7,Departure,17L,SKU300,SKU,Sky Airline,SCAR,SKU300,A20N
MP02,17/01/2024 4:38:29,72.2,82.1,68.1,73,84.4,17.6,Departure,17L,SKU240,SKU,Sky Airline,SCCF,SKU240,A20N
MP02,17/01/2024 4:41:11,78.2,88.5,74.4,77.6,90,17.6,Departure,17L,LAN130,LAN,LAN Airlines,SCFA,LAN130,A320
MP02,17/01/2024 4:44:13,79.5,88,74,77.6,89.6,17.6,Departure,17L,LAN166,LAN,LAN Airlines,SCDA,LAN166,A321
MP02,17/01/2024 4:54:40,71.9,82.6,68.5,72.8,84.9,17.5,Departure,17L,SKU270,SKU,Sky Airline,SCFA,SKU270,A20N
MP02,17/01/2024 5:02:23,78,87.8,73.3,77.3,89.2,17.4,Departure,17L,LAN188,LAN,LAN Airlines,SCAR,LAN188,A320
MP02,17/01/2024 5:04:37,82.2,91.4,76.3,81.3,94.8,17.3,Departure,17L,LTG8493,LTG,,SBGR,LTG8493,B763
MP02,17/01/2024 5:06:59,79.6,88.6,74.9,77.8,90.3,17.4,Departure,17L,LXP340,LXP,,SCFA,LXP340,A320
MP02,17/01/2024 5:09:01,75.5,85,70.9,74.7,87.7,17.3,Departure,17L,DWI188,DWI,,MDSD,DWI188,B38M
MP02,17/01/2024 5:17:29,79.5,87.8,74,77.7,89.9,17.2,Departure,17L,LXP267,LXP,,SCTE,LXP267,A320
MP02,17/01/2024 5:28:33,81.9,90.9,77.1,79.5,93.3,17.1,Departure,17L,LXP311,LXP,,SCTE,LXP311,A320
MP02,17/01/2024 5:32:11,76.3,84.9,71.5,74.4,85.7,17.1,Departure,17L,JAT806,JAT,JAT Airways,SKCL,JAT806,A20N
MP02,17/01/2024 5:35:29,76.4,86.6,72.1,76.6,89.4,17,Departure,17L,SKU620,SKU,Sky Airline,SBGL,SKU620,A320
MP02,17/01/2024 5:40:52,82,90.7,75.6,80.7,92.9,17,Departure,17L,CMP396,CMP,Copa Airlines,MPTO,CMP396,B738
MP02,17/01/2024 5:43:27,76.2,85.3,71.7,74.8,86.7,16.9,Departure,17L,JAT790,JAT,JAT Airways,SKBO,JAT790,A20N
MP02,17/01/2024 5:49:32,75.4,86.7,71.6,76.4,87.5,16.9,Departure,17L,LPE2370,LPE,LAN Peru,SPJC,LPE2370,A319
MP02,17/01/2024 5:51:39,79.2,88,73.9,77.5,89.1,16.9,Departure,17L,LAN178,LAN,LAN Airlines,SCDA,LAN178,A321
MP02,17/01/2024 5:53:57,70.4,81.4,67.1,71.9,83.4,16.8,Departure,17L,SKU280,SKU,Sky Airline,SCFA,SKU280,A20N
MP02,17/01/2024 5:55:51,77.9,86.1,72.5,75.5,87.1,16.8,Departure,17L,JAT870,JAT,JAT Airways,SBFL,JAT870,A21N
MP02,17/01/2024 7:24:27,72.7,80.2,69.2,68.7,86.1,17.2,Departure,17L,AERONAU,AER,ACE Air Cargo,SCIE,AERONAU,BE20
MP02,17/01/2024 9:39:35,79.4,88.8,73.4,78.9,90.7,25.4,Departure,17L,SAMURAI,AF,,SCTE,SAMURAI,B763
MP02,17/01/2024 10:30:46,72.4,73.7,68.3,60.8,74.9,25.8,Departure,17R,SKU121,SKU,Sky Airline,SCVD,SKU121,A21N
MP02,17/01/2024 11:32:17,71.6,81,67.8,71.5,83.8,27.8,Departure,17L,CCAYR,CCA,Air China,SCLL,CCAYR,C550
MP02,17/01/2024 12:56:15,66,74,63.2,65.9,75.1,29.2,Departure,17R,CMP498,CMP,Copa Airlines,MPTO,CMP498,B738
MP02,17/01/2024 13:06:46,83.9,92.7,78.6,82.1,95.4,29.3,Departure,17L,ETH3652,ETH,Ethiopian Airlines,DNMM,ETH3652,B77L
MP02,17/01/2024 13:11:06,74.6,83.4,69.5,74.1,86,29.5,Departure,17L,SKU244,SKU,Sky Airline,SCCF,SKU244,A21N
MP02,17/01/2024 13:22:42,73.2,81.6,69.4,71.1,81.7,29.7,Departure,17L,BUFALO,AF,,SCQP,BUFALO,GLF4
MP02,17/01/2024 13:29:39,78.7,87.7,73.4,77.6,89.4,29.7,Departure,17L,LAN152,LAN,LAN Airlines,SCCF,LAN152,A320
MP02,17/01/2024 13:33:32,82,91,76.5,81.2,93.6,30,Departure,17L,LCO1514,LCO,LAN Cargo,KMIA,LCO1514,B763
MP02,17/01/2024 14:01:09,65.2,75.9,62.5,69.1,78,30.7,Departure,17R,AFR401,AFR,Air France,LFPG,AFR401,B772
MP02,17/01/2024 14:15:38,68.1,77.5,65.5,68,83.4,31,Departure,17L,CCAFS,CCA,Air China,SCFA,CCAFS,BE9L
MP02,17/01/2024 14:28:39,77.3,85.9,72.4,76,88.1,31.2,Departure,17L,LAN031,LAN,LAN Airlines,SCQP,LAN031,A320
MP02,17/01/2024 15:31:21,65.3,73.6,62.5,66.4,75.6,30,Departure,35L,QFA28,QFA,Qantas,YSSY,QFA28,B789
MP02,17/01/2024 15:46:49,75.1,86.3,70.6,77.5,88.1,29.6,Departure,17R,LAN029,LAN,LAN Airlines,SCQP,LAN029,A320
MP02,17/01/2024 16:56:19,71.4,80,67.3,69.6,85.4,29.3,Departure,17L,CCACV,CCA,Air China,SCCY,CCACV,BE20
MP02,17/01/2024 17:13:30,65.5,70.5,63.1,61.4,72.1,28.7,Departure,17R,LXP386,LXP,,SCCF,LXP386,A321
MP02,17/01/2024 18:14:13,67.2,73.6,64.6,63,81.2,28.2,Departure,17R,LXP924,LXP,,SCDA,LXP924,A320
MP02,17/01/2024 19:34:12,66.4,77.5,61.8,70.4,77.4,26.2,Departure,17R,JAT737,JAT,JAT Airways,SABE,JAT737,A20N
MP02,17/01/2024 20:08:56,73.6,78.9,64,68.7,77.9,24.8,Departure,17R,CCDCZ,CCD,Dalian Airlines,SCFA,CCDCZ,C56X
MP02,17/01/2024 20:12:04,69.1,79,64.4,70.2,78.4,24.6,Departure,17R,LAN063,LAN,LAN Airlines,SCTE,LAN063,A320
MP02,17/01/2024 20:39:12,65.8,70.9,61.6,60.1,70.9,22.3,Departure,17R,LXP920,LXP,,SCDA,LXP920,A320
MP02,17/01/2024 20:41:29,74.8,84.7,70.7,74.8,87.7,22.1,Departure,17L,SKU123,SKU,Sky Airline,SCVD,SKU123,A21N
MP02,17/01/2024 21:24:44,67.2,78.7,63.6,71.8,80.1,20.1,Departure,17R,LAN471,LAN,LAN Airlines,SAEZ,LAN471,A320
MP02,17/01/2024 22:25:11,67.6,71,65,60,73.3,18.4,Departure,17R,SKU1171,SKU,Sky Airline,SCIE,SKU1171,A20N
MP02,17/01/2024 23:03:21,69.1,79.2,63.7,72.3,82.2,18,Departure,17R,UAL846,UAL,United Airlines,KIAH,UAL846,B763
MP02,17/01/2024 23:58:24,77.3,86.4,72.8,75.7,89.2,17.4,Departure,17L,SKU604,SKU,Sky Airline,SBGR,SKU604,A20N
MP02,18/01/2024 0:04:33,79.4,88.1,73.9,78,90.2,17.3,Departure,17L,AAL940,AAL,American Airlines,KDFW,AAL940,B788
MP02,18/01/2024 0:15:09,76.6,86.3,72.5,75.2,89.7,17.1,Departure,17L,JES3881,JES,,SAEZ,JES3881,A320
MP02,18/01/2024 0:18:53,78.2,88.2,73.7,77.5,90.5,17.1,Departure,17L,LAN500,LAN,LAN Airlines,KMIA,LAN500,B789
MP02,18/01/2024 0:41:01,78.7,86.9,72.7,76.8,89.1,16.6,Departure,17L,LAN578,LAN,LAN Airlines,SKBO,LAN578,B788
MP02,18/01/2024 0:49:58,78,88.4,74.3,77.7,91,16.6,Departure,17L,LAN532,LAN,LAN Airlines,KJFK,LAN532,B788
MP02,18/01/2024 1:04:06,81.4,90,76.2,79.3,92.6,16.5,Departure,17L,LAN801,LAN,LAN Airlines,NZAA,LAN801,B789
MP02,18/01/2024 1:34:53,72.4,82.9,68.8,73,85.5,16.4,Departure,17L,AVA240,AVA,Avianca,SKBO,AVA240,A20N
MP02,18/01/2024 1:42:02,83.1,91.3,76,81.2,93.4,16.5,Departure,17L,CMP276,CMP,Copa Airlines,MPTO,CMP276,B738
MP02,18/01/2024 1:45:08,80.2,88.1,75.7,76.6,90.2,16.6,Departure,17L,LAN083,LAN,LAN Airlines,SCCI,LAN083,A321
MP02,18/01/2024 1:55:29,82.1,91.1,76.2,80.9,93.6,16.5,Departure,17L,CMP118,CMP,Copa Airlines,MPTO,CMP118,B738
MP02,18/01/2024 3:02:25,92.6,100.4,84.4,89.4,103.7,15.7,Departure,17L,GTI034,GTI,Atlas Air,KMIA,GTI034,B744
MP02,18/01/2024 3:35:36,76.9,84.7,70.7,76.1,87.6,15.5,Departure,17L,SKU700,SKU,Sky Airline,SKBO,SKU700,A20N
MP02,18/01/2024 3:50:01,66.5,74.9,63.9,66.1,79.5,15,Departure,17L,CCCYB,CCC,,SCTE,CCCYB,PAY2
MP02,18/01/2024 3:53:47,78,87.2,73.5,76.2,90.1,14.9,Departure,17L,CMP475,CMP,Copa Airlines,MPTO,CMP475,B39M
MP02,18/01/2024 4:13:39,72.1,83.3,68.9,73.2,86,14.6,Departure,17L,SKU300,SKU,Sky Airline,SCAR,SKU300,A20N
MP02,18/01/2024 4:32:20,75.2,85.4,70.8,75,88.4,14.5,Departure,17L,SKU320,SKU,Sky Airline,SCDA,SKU320,A21N
MP02,18/01/2024 4:40:28,78,88.1,73.9,78,89.9,14.5,Departure,17L,LXP374,LXP,,SCCF,LXP374,A320
MP02,18/01/2024 4:42:52,77.5,86.6,72.6,76.8,89.1,14.4,Departure,17L,LAN134,LAN,LAN Airlines,SCFA,LAN134,A320
MP02,18/01/2024 4:44:34,82.2,90.6,76.5,80,93.5,14.5,Departure,17L,LAN099,LAN,LAN Airlines,SCTE,LAN099,A321
MP02,18/01/2024 4:46:23,72,82.2,67.6,73.3,84.7,14.5,Departure,17L,SKU240,SKU,Sky Airline,SCCF,SKU240,A20N
MP02,18/01/2024 4:48:43,80.2,88.9,74.6,79.1,90.3,14.5,Departure,17L,LAN164,LAN,LAN Airlines,SCDA,LAN164,A321
MP02,18/01/2024 4:51:19,80.8,89,75,78.5,91.7,14.5,Departure,17L,LXP936,LXP,,SCAR,LXP936,A320
MP02,18/01/2024 4:53:09,84.1,92.5,77.4,82,96.9,14.5,Departure,17L,LTG8495,LTG,,SBGR,LTG8495,B763
MP02,18/01/2024 5:05:22,70.9,81.4,67.4,72,84,14.5,Departure,17L,SKU270,SKU,Sky Airline,SCFA,SKU270,A21N
MP02,18/01/2024 5:13:33,78.4,87.1,73.7,76.5,89.2,14.5,Departure,17L,JAT191,JAT,JAT Airways,SCTE,JAT191,A21N
MP02,18/01/2024 5:15:23,75.2,85.4,69.5,76.6,86.8,14.5,Departure,17L,LXP362,LXP,,SCFA,LXP362,A320
MP02,18/01/2024 5:16:57,76.3,87,71.9,76.9,90.7,14.5,Departure,17L,SKU620,SKU,Sky Airline,SBGL,SKU620,A320
MP02,18/01/2024 5:23:16,76.6,86.2,71.8,76.2,87.9,14.5,Departure,17L,LAN188,LAN,LAN Airlines,SCCF,LAN188,A321
MP02,18/01/2024 5:28:59,80.3,89.5,75.3,78.6,91.6,14.5,Departure,17L,LXP267,LXP,,SCTE,LXP267,A320
MP02,18/01/2024 5:33:06,75.9,86.9,72.2,76.8,89.4,14.5,Departure,17L,LPE2370,LPE,LAN Peru,SPJC,LPE2370,A319
MP02,18/01/2024 5:35:26,81.3,90.7,75.1,80.6,92.7,14.4,Departure,17L,CMP396,CMP,Copa Airlines,MPTO,CMP396,B738
MP02,18/01/2024 5:37:51,75.6,84.7,70.6,74.6,86.2,14.4,Departure,17L,JAT790,JAT,JAT Airways,SKBO,JAT790,A20N
MP02,18/01/2024 5:39:44,79.6,88.7,74.5,78.1,91.6,14.5,Departure,17L,JAT870,JAT,JAT Airways,SBFL,JAT870,A320
MP02,18/01/2024 5:41:42,78.1,86,72.1,76.1,87.6,14.5,Departure,17L,JAT010,JAT,JAT Airways,SCDA,JAT010,A21N
MP02,18/01/2024 5:43:54,80.5,89.9,75.6,79.1,92.4,14.5,Departure,17L,LAN087,LAN,LAN Airlines,SCCI,LAN087,A320
MP02,18/01/2024 5:46:24,82.8,90.7,77.1,80,93.1,14.5,Departure,17L,LAN001,LAN,LAN Airlines,SCNT,LAN001,A320
MP02,18/01/2024 5:48:22,75.6,85.3,70.8,76.1,87.1,14.5,Departure,17L,LXP356,LXP,,SCFA,LXP356,A320
MP02,18/01/2024 5:49:56,72.7,82.4,68.2,73.1,84,14.4,Departure,17L,JAT760,JAT,JAT Airways,SUMU,JAT760,A20N
MP02,18/01/2024 5:51:26,79.5,88.3,74.1,77.8,90.6,14.4,Departure,17L,LXP900,LXP,,SCDA,LXP900,A321
MP02,18/01/2024 6:00:28,73.8,83.6,69.4,73.7,84.7,14.3,Departure,17L,JAT731,JAT,JAT Airways,SABE,JAT731,A20N
MP02,18/01/2024 6:08:10,82.2,92.6,76.4,82.1,94.8,14.2,Departure,17L,TPA4094,TPA,TAMPA Cargo,SKBO,TPA4094,A332
MP02,18/01/2024 6:13:21,81.4,90,75.5,79.3,92.1,14.1,Departure,17L,LXP261,LXP,,SCTE,LXP261,A321
MP02,18/01/2024 6:17:41,71.8,83.1,67.7,74.5,84.9,14.1,Departure,17L,LXP370,LXP,,SCCF,LXP370,A320
MP02,18/01/2024 6:22:19,71,81.6,67.2,72.6,84,14.1,Departure,17L,SKU282,SKU,Sky Airline,SCFA,SKU282,A20N
MP02,18/01/2024 6:25:39,79.2,89.3,75.1,78.3,91.5,14.1,Departure,17L,LXP928,LXP,,SCAR,LXP928,A320
MP02,18/01/2024 6:32:43,79.3,88.4,73.6,78.2,89.9,14.1,Departure,17L,LXP344,LXP,,SCFA,LXP344,A321
MP02,18/01/2024 6:57:04,66.1,71.7,62.7,63.5,71.1,14,Departure,17R,TAM8133,TAM,TAM Linhas Aereas,SBGR,TAM8133,A321
MP02,18/01/2024 7:07:20,79.1,88.4,73.7,78.2,91.2,13.8,Departure,17L,LXP201,LXP,,SCIE,LXP201,A320
MP02,18/01/2024 7:09:26,81.3,90.4,75.5,79.6,92.6,13.9,Departure,17L,LXP263,LXP,,SCTE,LXP263,A321
MP02,18/01/2024 7:10:59,75,84.4,70.2,73.7,86.2,13.9,Departure,17L,JAT034,JAT,JAT Airways,SCCF,JAT034,A21N
MP02,18/01/2024 7:14:41,80.3,89.9,75.6,78.7,93.1,13.9,Departure,17L,LAN071,LAN,LAN Airlines,SCBA,LAN071,A320
MP02,18/01/2024 7:23:44,82.1,91,76.9,80,93.2,14,Departure,17L,LAN049,LAN,LAN Airlines,SCJO,LAN049,A320
MP02,18/01/2024 7:38:03,80.3,90.1,74.6,80.2,92.7,14.5,Departure,17L,LAN1250,LAN,LAN Airlines,SCCF,LAN1250,A321
MP02,18/01/2024 7:39:38,74.6,84.3,70.2,74.7,87.1,14.5,Departure,17L,SKU435,SKU,Sky Airline,SCTE,SKU435,A20N
MP02,18/01/2024 7:42:25,80.2,90,75.6,78.8,92.7,14.7,Departure,17L,LAN069,LAN,LAN Airlines,SCPQ,LAN069,A320
MP02,18/01/2024 7:44:34,71.3,82.2,68.1,72.4,84.7,14.8,Departure,17L,SKU220,SKU,Sky Airline,SCAT,SKU220,A20N
MP02,18/01/2024 7:46:09,83.3,91.4,76.9,80.7,95,14.8,Departure,17L,LAN027,LAN,LAN Airlines,SCQP,LAN027,A321
MP02,18/01/2024 7:49:21,75.3,84.3,70.3,74.5,86.7,15,Departure,17L,SKU095,SKU,Sky Airline,SCNT,SKU095,A20N
MP02,18/01/2024 7:55:05,80.5,89.6,75.1,78.5,92.4,15.2,Departure,17L,LAN1153,LAN,LAN Airlines,SCBA,LAN1153,A320
MP02,18/01/2024 7:59:30,78,87.8,73.7,76.3,90.8,15.5,Departure,17L,LAN045,LAN,LAN Airlines,SCVD,LAN045,A320
MP02,18/01/2024 8:02:15,74,83.3,69.8,73.3,85,15.7,Departure,17L,JAT050,JAT,JAT Airways,SCFA,JAT050,A20N
MP02,18/01/2024 8:35:02,79.6,88.5,74.3,77.7,91.3,18.5,Departure,17L,LAN421,LAN,LAN Airlines,SABE,LAN421,A320
MP02,18/01/2024 8:38:32,78.9,87.8,73.7,76.9,91.4,18.7,Departure,17L,LAN017,LAN,LAN Airlines,SCIE,LAN017,A320
MP02,18/01/2024 9:05:06,76.3,83.4,70.3,72.2,87.5,20.1,Departure,17L,CCCYT,CCC,,SCIR,CCCYT,PAY2
MP02,18/01/2024 9:13:34,67.9,78.9,64,71.9,81.8,20.2,Departure,17R,LCO1805,LCO,LAN Cargo,SAEZ,LCO1805,B763
MP02,18/01/2024 9:16:55,73.4,80.9,69,69.7,85.6,20.1,Departure,17R,CCDLB,CCD,Dalian Airlines,SCEL,CCDLB,PA28
MP02,18/01/2024 10:21:42,67,77,63.6,69.7,79.6,22.7,Departure,17R,DAE1560,DAE,DHL Aero Expreso,KMIA,DAE1560,B763
MP02,18/01/2024 10:47:23,68,79.7,65.3,70.6,82.1,23.4,Departure,17R,LAN492,LAN,LAN Airlines,SACO,LAN492,A320
MP02,18/01/2024 10:54:20,69.2,80.3,65.1,72.5,82.1,23.8,Departure,17R,SAMURAI,AF,,SCFA,SAMURAI,B763
MP02,18/01/2024 11:02:24,82,90.4,75,81.1,94.2,24.5,Departure,17R,LAN1992,LAN,LAN Airlines,SDSC,LAN1992,A320
MP02,18/01/2024 11:03:50,67.7,74.3,62.3,67,74.2,24.7,Departure,17R,LAN051,LAN,LAN Airlines,SCJO,LAN051,A320
MP02,18/01/2024 11:34:58,69.9,78.1,63.7,71.8,80.1,25.7,Departure,17R,LCO1600,LCO,LAN Cargo,SPJC,LCO1600,B763
MP02,18/01/2024 12:33:22,67.6,78.3,63.2,71.1,80,27,Departure,17R,AFR401,AFR,Air France,LFPG,AFR401,B772
MP02,18/01/2024 13:33:14,72.4,82.8,65.4,76.2,83,28.2,Departure,17R,LAN451,LAN,LAN Airlines,SAEZ,LAN451,A320
MP02,18/01/2024 13:49:03,65.6,74.9,62.2,67.9,76.4,28.5,Departure,17R,LCO1400,LCO,LAN Cargo,KMIA,LCO1400,B763
MP02,18/01/2024 14:50:21,75.4,83,71,71.9,88.8,30,Departure,17L,CCCYT,CCC,,SCIR,CCCYT,PAY2
MP02,18/01/2024 14:54:13,67.4,75.6,64.5,66.5,81.1,29.7,Departure,17L,CCCYB,CCC,,SCJO,CCCYB,PAY2
MP02,18/01/2024 15:48:10,66,76.2,62.9,69.4,77.9,31.5,Departure,17R,LCO1604,LCO,LAN Cargo,KMIA,LCO1604,B763
MP02,18/01/2024 16:19:47,78,85.3,72,75.4,86.3,31.7,Departure,17L,JAT056,JAT,JAT Airways,SCFA,JAT056,A21N
MP02,18/01/2024 16:26:40,69.7,77.3,65.8,67.9,83.1,32.2,Departure,17L,N560NG,N56,,SCCM,N560NG,PC12
MP02,18/01/2024 16:32:18,73.9,83.9,69.8,73.7,86.4,31.9,Departure,17L,SKU622,SKU,Sky Airline,SBGL,SKU622,A320
MP02,18/01/2024 16:35:55,68.8,80.7,65.9,71.4,82.7,32.1,Departure,17L,SKU224,SKU,Sky Airline,SCAT,SKU224,A20N
MP02,18/01/2024 16:38:12,80.3,88.5,74.3,78.2,90.1,32.4,Departure,17L,LAN477,LAN,LAN Airlines,SAEZ,LAN477,A320
MP02,18/01/2024 16:45:31,71.1,79.9,65.9,72.2,82.3,31.8,Departure,17L,SKU254,SKU,Sky Airline,SCCF,SKU254,A21N
MP02,18/01/2024 16:48:17,75.4,85,70.5,74.7,85.7,32,Departure,17L,LAN136,LAN,LAN Airlines,SCFA,LAN136,A321
MP02,18/01/2024 16:51:23,73.2,83.3,69.3,74,86.1,32.3,Departure,17L,SKU330,SKU,Sky Airline,SCDA,SKU330,A21N
MP02,18/01/2024 16:54:27,75.2,83.1,70,72.7,83.8,32.2,Departure,17L,JAT786,JAT,JAT Airways,SBFI,JAT786,A20N
MP02,18/01/2024 17:16:20,65.3,71.8,64,61.8,72.9,32.6,Departure,17R,ARG1287,ARG,Aerolineas Argentinas,SABE,ARG1287,B738
MP02,18/01/2024 18:17:22,73,83.1,69.2,72.7,85.7,32.2,Departure,17L,SKU523,SKU,Sky Airline,SAME,SKU523,A20N
MP02,18/01/2024 18:28:38,69.3,80.8,66.4,71.5,83.6,32,Departure,17L,SKU326,SKU,Sky Airline,SCDA,SKU326,A20N
MP02,18/01/2024 18:43:47,79.8,87.6,73.5,77.8,88.8,32,Departure,17L,LAN1252,LAN,LAN Airlines,SCCF,LAN1252,A321
MP02,18/01/2024 18:46:20,76.7,84.1,71.1,75.4,86.8,31.7,Departure,17L,SKU630,SKU,Sky Airline,SBFL,SKU630,A20N
MP02,18/01/2024 18:49:14,72.1,80.8,66.3,73.6,83.3,31.6,Departure,17L,SKU256,SKU,Sky Airline,SCCF,SKU256,A20N
MP02,18/01/2024 18:50:59,78.5,87,73.3,76.4,88.5,31.7,Departure,17L,LAN425,LAN,LAN Airlines,SABE,LAN425,A320
MP02,18/01/2024 18:53:20,81.5,90.4,76.6,79.3,92.5,31.5,Departure,17L,TAM8037,TAM,TAM Linhas Aereas,SBGR,TAM8037,A321
MP02,18/01/2024 18:55:33,77.7,86.7,72.1,77.1,88.2,31.5,Departure,17L,LAN114,LAN,LAN Airlines,SCAT,LAN114,A320
MP02,18/01/2024 20:12:53,66.7,76,63.8,66.6,82.3,29.3,Departure,17L,CCCPR,CCC,,SCAR,CCCPR,PAY2
MP02,18/01/2024 22:09:54,65.9,72.9,62.5,64,75.9,24.5,Departure,17R,SKU171,SKU,Sky Airline,SCIE,SKU171,A20N
MP02,18/01/2024 22:37:32,76,86.4,72.1,76,87.9,23.6,Departure,17L,LXP378,LXP,,SCCF,LXP378,A320
MP02,18/01/2024 23:10:48,66,74.2,63.2,66.2,78.6,22.9,Departure,17L,CCCYB,CCC,,SCFA,CCCYB,PAY2
MP02,19/01/2024 0:07:35,76.9,86.8,72.6,76.4,88.7,21.8,Departure,17L,LAN602,LAN,LAN Airlines,KLAX,LAN602,B789
MP02,19/01/2024 0:19:18,77.5,86.5,71.5,76.7,87.6,21.5,Departure,17L,AAL940,AAL,American Airlines,KDFW,AAL940,B788
MP02,19/01/2024 0:21:48,76.2,87.2,72.2,77.1,89.1,21.4,Departure,17L,DAL146,DAL,Delta Air Lines,KATL,DAL146,A359
MP02,19/01/2024 0:44:16,78.8,88.7,73.3,78.5,90.7,20.9,Departure,17L,CMP4498,CMP,Copa Airlines,MPTO,CMP4498,B738
MP02,19/01/2024 0:55:45,75.3,85.4,71.5,75,87.4,20.7,Departure,17L,LAN578,LAN,LAN Airlines,SKBO,LAN578,B788
MP02,19/01/2024 1:03:28,78.5,87.7,73.6,77.1,89.5,20.6,Departure,17L,LAN801,LAN,LAN Airlines,NZAA,LAN801,B789
MP02,19/01/2024 1:15:02,71.9,82.8,68.1,73,84.8,20.3,Departure,17L,SKX5577,SKX,,SAEZ,SKX5577,A21N
MP02,19/01/2024 1:31:57,76.7,87,71.9,77.5,88.4,20.1,Departure,17L,IBE6832,IBE,Iberia,LEMD,IBE6832,A359
MP02,19/01/2024 1:42:32,80.8,89.9,74.7,80.5,91.9,20,Departure,17L,CMP276,CMP,Copa Airlines,MPTO,CMP276,B738
MP02,19/01/2024 1:45:08,71,76.2,66,66.9,78.3,20,Departure,17L,AVA240,AVA,Avianca,SKBO,AVA240,A20N
MP02,19/01/2024 1:53:21,80,89.5,74.2,79.6,91.4,20,Departure,17L,CMP118,CMP,Copa Airlines,MPTO,CMP118,B738
MP02,19/01/2024 1:55:45,79.9,88.6,74.7,77.9,90.6,19.9,Departure,17L,LAN805,LAN,LAN Airlines,YMML,LAN805,B789
MP02,19/01/2024 2:18:54,71.3,82,67.9,72.5,84.3,19.5,Departure,17L,SKU700,SKU,Sky Airline,SKBO,SKU700,A20N
MP02,19/01/2024 2:24:44,81.2,90.6,76.6,79.7,92.4,19.4,Departure,17L,LXP307,LXP,,SCCI,LXP307,A320
MP02,19/01/2024 3:15:19,82,91.6,76.8,81.7,94.2,19.2,Departure,17L,NAC901,NAC,Northern Air Cargo,KMIA,NAC901,B763
MP02,19/01/2024 3:25:47,80.5,90,75.6,80,94.4,19,Departure,17L,UPS412,UPS,UPS Airlines,SAEZ,UPS412,B763
MP02,19/01/2024 3:29:08,91.5,99.6,83.6,89.4,103.2,19,Departure,17L,GTI8893,GTI,Atlas Air,KMIA,GTI8893,B744
MP02,19/01/2024 3:44:04,82,90.4,75.4,80.3,92.2,18.9,Departure,17L,CMP475,CMP,Copa Airlines,MPTO,CMP475,B738
MP02,19/01/2024 4:08:30,68.6,78,64.3,70.4,79.6,19.3,Departure,17L,SKU240,SKU,Sky Airline,SCCF,SKU240,A20N
MP02,19/01/2024 4:10:42,80.8,90.1,75.6,79.6,92.6,19.3,Departure,17L,KAL274,KAL,Korean Air,SPJC,KAL274,B77L
